#{"t_start": 1554252337.6684783, "env_id": "Baxter-v0"}
r,l,t
-2.577531,9,38512.788261
-2.578697,9,38553.114767
-2.57879,9,38593.110105
-2.578575,9,38633.339112
-2.931531,9,38676.048941
-2.578722,9,38716.563095
-2.577867,9,38750.709325
-2.674216,9,38791.93991
-2.905789,10,38834.605684
-2.578174,9,38868.33092
-2.578701,9,38908.007026
-2.577772,9,38941.792206
-2.577718,9,38976.668064
-2.57864,9,39016.55861
-2.837441,9,39058.334688
-2.578818,9,39098.338193
-2.57764,9,39132.603558
-1.87447,10,39192.291099
-2.470864,9,39224.514241
-2.641533,9,39258.388057
-2.488401,9,39296.095479
-0.159596,1,39300.330684
-2.500702,9,39339.825218
-2.647287,9,39380.217263
-2.509649,9,39420.007927
-2.509721,9,39459.415177
-2.509782,9,39499.338038
-2.657638,9,39534.193023
-2.509599,9,39574.35476
-2.509542,9,39613.713196
-2.509274,9,39653.523201
-2.509452,9,39693.521003
-2.655554,9,39734.312805
-2.509373,9,39774.46105
-2.50924,9,39814.429837
-2.509267,9,39854.531825
-2.509351,9,39893.826042
-2.509168,9,39933.566233
-2.509116,9,39973.398597
-2.382602,8,40010.895906
-2.50894,9,40050.97109
-2.508896,9,40089.670684
-2.50884,9,40129.867636
-2.655098,9,40170.61566
-2.50873,9,40211.353138
-2.508796,9,40250.886791
-2.905934,9,40293.525134
-2.654937,9,40333.915163
-2.507653,9,40368.053545
-2.508658,9,40407.915998
-2.508491,9,40447.067577
-2.600893,9,40482.556473
-2.507797,9,40516.700797
-2.50826,9,40556.058209
-2.508163,9,40594.748654
-2.599141,9,40635.773587
-2.508347,9,40675.562813
-2.654548,9,40717.214506
-2.654495,9,40758.144209
-2.911359,9,40795.160179
-2.508041,9,40835.346529
-2.507131,9,40868.77514
-2.508094,9,40909.572027
-2.506902,9,40943.026788
-2.508087,9,40984.103494
-0.162655,1,40989.456936
-2.506594,9,41022.826961
-2.506827,9,41057.529223
-2.507858,9,41097.095701
-2.507793,9,41137.172959
-2.655975,9,41171.800454
-2.50683,9,41206.06986
-2.507562,9,41246.201447
-2.507649,9,41285.924029
-2.507585,9,41325.941854
-2.508003,9,41365.662781
-2.382767,8,41398.074208
-2.508009,9,41437.892998
-2.507006,9,41472.608309
-2.509092,9,41512.137203
-2.50788,9,41546.504547
-2.507985,9,41580.975741
-2.508989,9,41620.272592
-2.508696,9,41659.81208
-2.507592,9,41694.17382
-2.508638,9,41733.617535
-2.508836,9,41772.594687
-2.507823,9,41806.585273
-2.508064,9,41840.195416
-2.507976,9,41874.528196
-2.384234,8,41906.933326
-2.38503,8,41939.030304
-2.508925,9,41973.001078
-2.831085,9,42013.513402
-2.509335,9,42054.002913
-2.5094,9,42094.06
-2.508602,9,42128.569154
-2.509589,9,42167.386329
-2.50868,9,42201.467277
-2.509862,9,42241.274832
-2.51003,9,42280.70125
-2.510063,9,42321.095346
-2.509054,9,42354.174616
-2.510212,9,42394.444357
-2.384333,8,42432.091954
-2.51043,9,42466.136294
-2.510781,9,42506.192397
-2.5113,9,42545.720903
-2.510181,9,42579.992838
-2.510306,9,42614.288912
-2.511124,9,42655.168411
-2.385233,8,42692.634367
-2.511224,9,42732.742668
-2.511444,9,42772.345699
-2.510485,9,42807.046526
-2.387012,8,42839.063212
-2.511803,9,42878.232343
-2.511929,9,42918.526294
-2.512087,9,42958.544002
-2.51228,9,42999.144574
-2.386092,8,43036.779157
-2.569021,9,43072.594999
-2.512336,9,43112.373552
-2.511528,9,43145.829137
-2.512584,9,43185.731991
-2.386584,8,43224.976821
