#{"t_start": 1554735917.6554792, "env_id": "Baxter-v0"}
r,l,t
-1.666211,4,46008.126794
-1.656676,4,46051.362912
-1.656395,4,46095.30814
-1.66646,4,46129.99496
-1.656795,4,46173.360998
-1.65679,4,46220.181416
-1.656653,4,46265.451049
-0.406168,1,46276.15459
-1.656655,4,46321.888499
-1.656647,4,46365.862164
-0.406174,1,46376.896728
-1.656637,4,46422.604548
-1.656634,4,46464.939767
-1.656512,4,46510.202724
-1.656768,4,46555.1575
-1.656489,4,46600.759329
-1.656487,4,46645.319736
-1.656364,4,46690.10536
-1.65662,4,46735.263449
-1.656608,4,46779.329661
-1.656737,4,46823.808438
-1.656475,4,46868.827639
-1.65646,4,46914.518165
-1.656464,4,46959.085716
-1.656595,4,47004.780606
-1.656726,4,47047.835923
-1.656451,4,47093.197395
-1.656577,4,47136.674545
-1.666388,4,47170.885775
-1.656583,4,47214.593181
-1.656579,4,47259.003182
-0.406154,1,47270.376977
-1.666164,4,47304.83314
-1.6567,4,47348.734258
-1.656567,4,47392.890546
-1.892154,5,47441.115038
-1.656422,4,47486.226434
-1.656555,4,47529.3874
-1.656551,4,47573.208626
-1.656405,4,47618.012378
-1.656545,4,47660.830269
-1.656399,4,47704.057833
-1.656667,4,47747.25895
-1.656673,4,47790.21196
-1.666366,4,47824.118753
-1.656387,4,47867.27116
-1.656386,4,47909.580831
-1.656386,4,47954.210342
-0.406208,1,47964.805914
-1.666092,4,48000.008757
-1.656514,4,48045.555984
-1.666332,4,48081.585018
-1.656379,4,48127.104831
-1.66633,4,48161.066217
-1.656625,4,48204.814687
-0.406268,1,48215.653095
-1.656498,4,48262.345345
-1.656487,4,48308.120663
-0.406235,1,48319.234548
-0.406497,1,48332.697229
-1.656352,4,48377.959656
-1.656207,4,48424.546977
-1.656475,4,48470.91656
-1.656474,4,48517.268981
-1.656329,4,48563.782632
-1.65633,4,48610.669937
-1.656459,4,48657.866765
-0.406143,1,48668.406923
-1.656592,4,48713.182522
-1.656455,4,48757.368797
-1.65645,4,48801.72223
-2.085753,5,48853.223892
-1.656312,4,48898.93781
-1.656307,4,48946.814801
-1.656293,4,48990.990441
-0.40602,1,49001.541989
-1.656292,4,49048.476826
-1.656427,4,49091.985043
-1.656559,4,49135.874378
-1.656286,4,49178.695295
-1.656418,4,49222.781189
-1.65642,4,49266.942598
-1.656411,4,49313.007779
-1.656267,4,49359.860159
-1.656274,4,49403.923159
-1.656401,4,49449.033485
-1.656256,4,49495.167981
-1.656398,4,49541.198896
-1.656524,4,49586.678967
-1.656518,4,49632.609715
-1.65639,4,49677.523768
-1.656374,4,49723.934057
-1.656382,4,49767.867746
-1.656367,4,49813.123639
-1.656373,4,49858.64114
-0.406199,1,49869.585548
-1.656371,4,49919.19624
-1.656365,4,49965.898923
-1.656363,4,50012.095697
-1.656496,4,50057.665664
-1.65635,4,50101.578537
-1.65622,4,50148.485725
-1.656214,4,50191.297697
-1.656469,4,50237.551099
-1.656347,4,50282.316247
-1.666169,4,50317.380724
-1.89171,5,50365.459616
-1.656335,4,50410.213048
-1.666183,4,50444.899778
-1.656323,4,50489.884724
-1.656193,4,50537.918835
-1.65619,4,50584.568919
-1.656173,4,50630.079117
-1.65632,4,50675.636793
-1.656178,4,50722.944203
-1.656444,4,50770.076815
-1.656297,4,50813.96171
-1.656425,4,50862.842774
-1.656431,4,50908.783309
-1.656425,4,50956.208567
